3,2,2,0,5,3,0,4,1,1,2,1,3,3,2,0,0,0,0,5,4,0,1,1,1,1,5,2,2,1,2,0,2,5,2,0,1,0,0,1,2,2,1,3,4,1,1,2,2,1,1,3,2,2,2,2,2,1,1,1,2,1,1,1,0,3,3,1,2,2,1,2,0,0,3,2,0,1,1,0,2,2,0,5,3,0,1,3,1,5,2,3,4,0,1,0,0,0,0,1,2,1,2,1,2,1,3,1,3,4,5,7,0,3,0,1,2,6,3,0,2,2,2,1,0,1,1,0,1,2,1,1,1,2,1,0,3,1,1,0,0,3,2,4,4,0,0,0,0,1,0,0,1,0,1,4,4,2,2,0,1,2,0,1,2,4,1,3,3,5,3,3,2,1,3,5,4,3,4,2,2,1,6,3,3,5,2,0,1,0,1,1,1,1,1,1,4,11,6,3,2,1,3,2,1,1,2,0,3,0,2,1,3,5,2,0,2,2,2,1,2,0,3,2,0,4,6,5,3,3,3,2,3,6,2,4,3,1,3,2,3,1,1,4,3,5,1,2,1,3,5,3,2,6,7,4,0,1,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,8,7,8,14,12,12,2,4,3,5,2,8,2,2,5,10,4,0,0,5,3,2,6,0,3,4,1,6,4,3,1,1,7,1,0,0,2,1,1,0,1,3,0,1,2,0,3,0,2,2,1,2,2,0,5,1,4,1,1,7,2,2,5,1,10,6,6,10,6,15,12,8,28,19,11,14,16,55,38,17,22,20,9,11,14,28,53,21,17,33,17,28,33,28,92,71,105,551,8700,214,174,102,123,72,29,17,14,12,9,9,8,15,9,6,7,10,8,6,9,13,16,8,21,12,6,12,9,8,9,7,9,6,9,13,14,4,12,11,14,3,8,16,5,4,3,12,11,4,9,4,3,5,8,8,2,6,2,2,6,8,12,8,5,6,2,2,4,1,3,1,3,2,1,2,3,2,10,7,7,8,5,4,3,0,1,7,0,2,1,1,1,3,4,6,4,3,2,5,3,6,8,2,5,2,2,7,3,8,8,4,4,5,4,2,2,5,2,2,5,4,3,4,4,7,8,15,11,9,8,10,6,3,4,5,5,4,3,2,2,1,3,6,3,4,2,3,4,5,4,8,11,18,6,2,3,4,4,5,3,4,12,2,2,3,7,4,3,5,3,12,8,10,5,13,0,2,1,10,1,2,0,2,1,2,3,3,12,2,4,4,3,1,2,0,4,1,8,2,4,6,0,6,5,8,2,3,3,1,1,2,1,0,2,0,0,3,0,3,1,0,1,2,1,1,0,2,1,0,1,2,1,0
0,2,1,1,1,0,0,0,1,0,0,2,4,2,0,0,1,1,3,1,4,0,2,0,2,1,0,1,0,1,2,0,1,3,0,0,1,0,1,3,1,2,1,2,2,3,0,1,1,2,1,3,0,0,1,0,0,0,3,1,1,1,4,1,4,3,0,0,1,4,1,0,1,0,1,1,2,1,0,2,4,1,3,0,2,1,1,0,3,4,3,1,4,1,3,0,2,0,3,0,2,1,5,1,1,1,4,1,4,6,1,0,1,2,0,0,3,2,1,1,1,2,1,1,0,1,1,1,1,3,1,1,2,3,0,1,0,3,1,2,1,2,1,2,2,3,0,0,1,2,1,0,1,2,3,4,3,1,0,2,0,2,0,2,3,1,2,1,3,0,3,1,1,2,3,3,2,7,0,0,0,4,1,5,2,4,2,1,1,0,0,1,2,2,0,2,0,5,2,7,0,1,1,2,1,3,4,2,1,1,4,3,5,4,1,2,2,0,0,1,1,3,2,2,1,4,1,2,2,1,3,3,1,2,0,2,2,3,0,1,0,4,0,4,2,3,3,3,2,4,4,7,4,5,8,4,1,0,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,0,0,0,0,0,0,0,0,0,0,3,0,12,7,6,7,2,5,5,4,5,6,11,7,5,4,3,0,3,6,1,4,3,2,3,5,1,4,1,2,2,0,3,2,3,1,2,1,0,3,0,1,2,1,2,2,2,2,3,0,3,2,2,2,4,2,0,0,4,4,5,1,5,4,1,8,6,6,4,2,12,6,13,15,15,12,12,39,29,13,17,3,18,17,13,21,47,17,14,19,20,25,21,20,52,45,52,162,214,6550,499,199,136,104,53,12,16,22,20,18,16,11,8,13,10,14,14,7,22,20,16,17,23,14,15,16,14,14,17,13,6,2,10,12,7,4,4,22,10,1,5,6,5,6,5,8,7,6,3,3,8,4,8,12,7,6,3,3,8,6,5,7,3,4,6,1,2,4,5,4,5,5,2,1,4,4,5,2,2,6,4,4,2,3,1,4,8,1,5,0,6,3,1,6,3,1,5,4,10,6,4,3,4,4,5,6,5,12,3,3,2,0,5,4,4,3,4,7,1,5,6,2,5,7,11,3,13,5,8,5,3,4,2,1,4,2,3,7,3,4,4,0,5,1,1,4,6,6,6,3,4,5,4,2,3,0,1,7,1,0,4,4,6,1,3,1,1,1,4,9,8,9,13,11,2,3,6,10,2,5,2,0,1,6,3,5,5,5,2,9,0,3,4,4,3,2,5,4,6,6,7,1,4,2,1,2,2,5,1,2,5,0,1,3,1,3,3,1,1,2,1,2,0,1,0,0,0,0,0,0,1,0
1,1,1,1,4,2,1,1,2,5,2,2,2,8,1,0,2,4,0,0,4,3,2,1,4,1,3,1,3,3,6,1,0,5,3,2,0,0,2,2,0,5,0,2,2,2,2,4,2,4,1,1,3,1,0,4,2,1,4,1,3,2,4,1,4,0,4,0,0,1,1,0,1,1,0,1,0,0,3,1,2,3,5,1,3,1,1,3,4,1,0,3,3,1,4,4,1,0,0,2,1,2,4,2,3,6,2,4,4,8,8,0,3,1,3,1,3,5,2,1,1,2,0,1,1,1,1,0,0,2,3,2,1,3,1,2,1,1,1,2,1,2,1,2,0,3,0,1,1,1,1,0,0,2,0,4,5,5,2,0,2,2,1,3,3,0,1,0,0,1,0,0,0,2,0,3,6,7,1,3,3,1,5,0,2,3,3,0,2,2,0,1,1,2,1,2,2,6,7,4,0,0,1,2,2,4,2,1,4,0,4,3,2,4,2,3,5,0,1,2,5,1,1,3,1,0,3,4,2,1,2,3,1,4,1,1,1,1,2,2,3,0,4,1,1,1,3,2,1,6,5,4,3,5,8,5,0,0,3,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,7,4,9,12,11,14,3,3,5,2,5,8,3,8,5,7,5,3,1,4,2,3,1,1,1,7,3,3,4,7,0,3,1,1,1,1,2,2,2,2,0,0,0,1,1,1,2,5,1,2,1,3,4,5,5,4,1,0,1,6,6,0,2,5,5,11,4,7,5,11,9,8,27,15,17,14,13,38,17,12,13,9,10,10,11,15,20,13,13,10,11,28,26,18,33,45,43,135,174,499,8442,192,165,109,40,26,16,8,15,18,10,18,16,12,22,10,14,11,8,16,16,14,16,20,16,21,17,20,17,17,5,5,13,17,7,8,10,10,20,3,8,6,5,2,4,12,7,5,4,8,2,5,2,2,5,6,6,2,9,7,14,7,2,7,8,4,3,2,2,2,4,1,2,3,10,5,6,5,5,9,8,4,2,4,5,7,4,6,1,0,5,6,6,3,11,3,3,4,8,7,5,9,5,8,5,4,3,6,11,3,5,5,7,2,3,8,3,3,3,1,4,3,1,12,5,9,11,2,3,9,4,3,4,4,1,2,3,4,2,3,6,5,4,9,1,5,3,2,3,2,6,16,0,4,3,4,4,4,1,2,5,1,2,3,5,2,3,3,1,5,13,13,6,8,3,2,3,8,4,5,2,2,3,6,4,6,7,5,5,1,4,2,1,1,3,4,3,2,10,6,6,2,9,3,0,3,3,6,3,2,1,1,2,0,2,5,0,0,1,0,3,0,1,2,0,2,0,2,1,1,1,1
0,1,1,0,1,0,3,0,1,1,5,1,2,2,0,1,0,1,0,0,0,0,0,1,5,0,1,1,1,1,1,0,0,1,0,2,1,0,2,3,2,1,1,0,1,1,1,0,0,0,0,2,1,1,3,1,3,1,1,1,1,1,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,2,0,1,0,0,4,2,1,0,0,2,2,0,1,1,0,1,1,1,2,1,1,0,0,1,1,2,1,0,4,1,0,1,0,3,1,3,2,1,1,0,1,2,2,0,1,1,1,2,1,1,3,1,1,2,1,2,1,0,1,4,0,0,3,1,1,2,0,2,1,0,0,0,1,0,4,4,1,3,0,0,0,2,0,0,3,2,1,3,1,1,1,2,3,2,1,2,2,3,0,2,1,3,4,2,1,2,3,1,0,3,1,0,0,4,1,3,4,2,1,1,0,2,0,0,1,0,1,1,4,2,1,5,0,2,2,2,1,2,1,0,2,1,1,0,0,1,3,1,2,3,0,3,2,0,3,0,2,1,6,2,4,1,0,4,4,1,1,4,4,2,2,4,0,1,3,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,5,7,6,8,7,5,3,4,2,0,3,3,4,0,0,2,3,0,2,1,3,1,2,2,1,2,1,2,2,1,0,2,1,3,1,0,2,1,1,1,0,0,0,0,0,0,0,3,1,3,1,0,0,0,0,0,0,1,0,0,4,2,1,5,8,3,7,3,3,3,3,2,7,15,9,6,7,21,8,12,11,5,12,6,11,15,16,15,13,18,15,23,14,15,37,32,38,73,102,199,192,4766,250,139,56,32,24,11,18,22,10,12,15,9,20,14,14,18,19,24,20,14,28,12,7,3,14,14,14,10,10,2,6,6,8,3,11,12,3,0,6,2,8,4,3,5,6,5,4,5,2,3,4,3,8,6,2,7,2,6,2,2,1,1,1,1,0,5,1,4,9,4,2,4,6,5,3,6,8,3,4,1,3,3,0,2,0,0,1,2,1,0,1,2,2,2,6,1,2,2,4,3,2,2,6,3,2,1,4,2,2,4,3,2,2,2,5,3,2,7,2,1,2,10,1,11,6,6,3,4,4,3,5,1,2,4,0,3,3,1,3,8,4,6,5,2,11,4,7,4,5,14,3,3,2,2,2,1,2,4,5,2,2,1,3,1,1,4,4,2,8,2,5,5,2,3,2,2,2,3,1,7,1,0,1,5,5,2,1,7,1,2,3,4,4,1,8,3,3,3,5,2,4,1,1,1,3,3,3,1,1,1,0,0,1,1,1,1,1,2,0,0,0,0,0,2,0,0,0,1,0,0
2,3,4,2,2,1,2,0,3,3,2,3,1,0,1,0,1,6,2,4,0,1,3,1,3,3,2,0,1,3,2,0,1,1,0,0,1,1,3,1,1,4,3,1,0,1,0,0,4,1,0,3,2,3,1,2,1,0,4,1,0,3,3,2,4,2,2,0,1,1,0,1,0,2,0,1,1,2,1,1,3,3,1,1,2,2,1,2,5,1,0,3,3,2,1,2,2,2,0,2,1,1,2,2,2,2,4,0,2,3,2,5,2,0,3,1,2,2,2,0,0,3,3,1,2,0,1,1,3,3,4,1,6,6,4,3,1,1,1,3,3,4,2,3,7,1,4,2,0,4,3,1,0,2,2,4,5,2,4,3,3,1,4,3,3,0,2,5,5,2,4,1,6,2,0,3,1,4,8,3,3,1,4,5,4,4,7,3,3,0,2,4,3,1,2,4,1,5,4,3,3,2,4,6,2,3,2,1,6,4,4,5,5,5,4,3,0,3,3,1,0,4,3,2,0,4,6,4,3,2,6,4,4,5,3,6,6,1,3,5,3,0,3,4,1,2,3,2,3,6,1,5,7,5,3,4,7,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,11,0,0,0,0,0,0,0,0,0,1,14,10,20,10,6,4,2,5,2,0,6,3,4,2,8,5,7,2,4,3,3,3,4,2,0,2,1,7,1,4,1,0,4,1,5,3,3,0,2,1,1,2,1,0,2,0,0,2,0,1,1,1,1,2,1,2,0,0,6,6,5,2,1,3,6,9,7,3,8,5,9,7,15,19,13,11,11,46,22,22,21,16,16,19,12,21,32,17,32,19,9,26,27,21,50,49,62,77,123,136,165,250,9314,450,162,44,29,34,42,28,28,29,28,31,29,23,22,22,29,52,24,32,50,28,15,21,19,23,20,17,12,4,16,13,17,8,8,19,16,6,7,10,8,11,7,14,9,3,10,5,4,9,4,6,12,5,9,8,5,6,10,4,5,3,4,3,8,4,4,9,5,8,2,6,6,7,6,1,6,3,3,2,0,1,6,2,4,2,0,1,6,4,3,3,6,4,3,4,2,3,4,5,8,5,6,2,1,6,5,6,8,7,10,7,8,2,7,6,2,8,5,5,7,11,7,6,16,7,11,20,6,6,5,5,7,6,6,5,4,5,12,9,14,8,2,8,8,10,10,2,12,15,7,4,7,7,4,8,3,5,7,2,6,3,9,8,5,3,6,9,12,10,5,10,5,6,11,9,5,4,4,10,7,3,7,6,9,10,7,3,3,4,5,1,1,4,8,4,5,9,4,9,4,5,1,5,2,4,2,2,0,1,4,0,1,3,2,3,1,0,3,0,1,0,1,0,1,2,2,0,1,1
1,7,2,1,4,2,2,2,3,2,0,5,0,3,1,1,3,4,1,3,3,2,3,1,1,2,1,0,0,2,0,2,3,3,2,1,2,0,0,0,0,2,1,0,1,2,0,0,5,3,3,3,0,3,0,1,2,1,2,2,1,3,1,2,4,1,1,2,1,1,1,0,1,0,1,2,0,3,2,3,2,0,1,0,3,1,0,1,1,1,2,3,2,0,5,0,0,1,3,1,7,1,1,1,5,2,2,2,2,6,3,3,4,3,0,0,0,6,3,4,3,0,2,3,0,1,1,0,3,1,2,0,0,6,6,4,4,2,2,0,4,0,4,4,3,1,5,2,2,3,3,0,1,3,3,1,7,3,3,4,1,1,5,6,2,2,2,1,2,1,0,3,3,1,6,1,1,1,3,4,4,2,5,2,7,6,7,4,6,4,0,1,3,3,4,5,1,10,1,3,3,2,3,4,2,0,6,0,3,1,4,4,5,6,4,2,1,6,3,1,5,1,4,0,2,5,2,2,2,5,10,4,0,3,2,4,1,2,1,2,2,4,2,3,3,6,5,1,1,5,3,2,1,3,1,2,4,1,2,1,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,0,0,0,0,0,0,0,0,0,1,12,11,14,7,12,10,3,8,1,2,7,3,4,2,0,8,4,3,2,6,2,2,2,3,0,4,2,1,2,1,1,1,3,2,2,0,2,3,0,1,1,1,2,1,0,2,0,1,4,1,0,2,2,1,4,0,0,2,0,3,2,4,3,2,3,5,6,3,6,3,6,3,15,9,6,11,10,33,22,24,18,22,24,17,20,21,31,23,18,27,26,28,29,28,58,55,51,59,72,104,109,139,450,8512,186,66,52,40,57,31,28,43,33,26,40,21,27,27,25,37,33,28,49,34,20,19,17,17,25,15,4,5,10,12,8,10,17,18,15,15,10,7,7,12,9,9,8,5,8,4,6,7,9,9,12,3,5,4,10,4,3,3,6,5,6,1,4,4,5,5,4,4,2,4,11,4,3,6,5,7,3,2,1,5,1,0,2,2,0,1,1,4,4,2,1,0,1,2,7,2,0,3,2,2,5,3,8,4,13,4,7,3,7,12,5,7,10,9,5,8,6,3,2,7,6,5,8,7,5,9,10,7,8,4,9,8,4,8,6,6,10,7,17,8,4,7,7,7,7,5,5,6,9,8,7,8,3,7,0,3,6,8,5,2,6,5,7,8,11,7,6,10,4,7,4,6,5,6,8,6,4,8,3,10,5,10,8,11,9,11,6,3,8,3,9,7,3,2,12,3,5,10,4,8,2,6,3,6,4,0,0,0,1,1,2,0,0,4,1,1,1,0,2,0,0,0,1,0,3,0,2,0
1,2,0,2,1,0,3,0,1,0,0,0,1,2,1,0,0,2,0,0,2,1,2,0,1,2,1,1,2,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,2,0,0,0,3,2,2,1,1,1,3,0,1,2,3,2,0,1,0,1,1,3,1,0,1,1,3,3,4,1,1,0,1,0,1,0,2,2,0,1,1,1,3,1,1,0,0,1,1,1,1,0,2,1,3,1,1,3,2,1,2,1,1,0,1,4,1,1,2,2,1,1,0,1,1,0,1,2,1,1,2,0,6,3,3,3,0,1,0,1,4,2,2,4,1,2,1,2,4,0,4,1,4,0,2,1,3,3,3,2,0,1,5,1,1,0,4,1,0,3,1,4,2,1,0,1,2,1,1,1,2,1,0,4,3,4,8,5,1,2,1,3,2,1,2,2,0,3,2,4,5,1,2,4,5,0,1,2,4,3,2,4,4,0,4,3,3,3,1,3,5,1,1,1,2,2,2,2,1,3,3,4,0,5,3,3,6,4,2,2,2,5,3,0,2,3,3,2,2,3,5,1,2,4,0,1,3,1,1,1,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,8,0,0,0,0,0,0,0,0,0,2,14,8,10,2,4,2,1,3,1,1,2,1,2,0,0,4,6,0,3,4,2,0,1,0,1,1,1,1,4,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,2,1,0,3,1,0,0,1,3,3,1,3,5,4,3,0,1,1,1,5,4,3,9,9,9,11,13,14,23,19,17,21,21,12,15,14,17,19,21,11,19,25,34,44,29,44,26,29,53,40,56,162,186,5608,71,53,45,50,32,37,42,37,24,36,38,39,35,38,58,48,45,29,19,11,7,9,7,12,6,8,7,4,6,10,6,7,14,13,5,11,7,7,8,11,2,3,1,6,7,4,4,6,8,8,4,3,7,2,1,1,1,0,0,8,4,3,5,4,7,7,2,2,1,8,2,5,4,2,1,3,2,0,1,2,2,0,0,0,1,1,1,0,1,2,0,0,0,2,0,3,1,2,0,2,1,0,4,5,2,7,8,11,5,6,7,6,9,7,6,6,1,8,2,1,2,5,10,7,10,6,7,8,3,5,7,7,5,7,7,11,9,8,9,4,8,9,10,8,8,7,6,5,5,7,8,1,8,2,4,7,3,3,8,2,3,2,4,6,5,5,7,2,8,4,2,5,7,5,5,3,7,6,7,8,7,8,8,6,4,2,5,3,3,5,8,6,1,3,8,2,4,4,3,3,2,3,2,0,2,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2,2,0,0,2,1,2,1,0,1,2,0,3,1,2,3,3,2,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,1,1,2,0,1,1,3,1,3,1,0,0,0,3,0,4,1,2,2,0,0,1,0,0,1,0,0,1,1,0,2,1,0,4,0,3,0,0,0,1,0,2,3,0,2,1,0,3,0,1,0,5,0,1,0,1,1,1,2,0,0,2,0,1,0,1,1,2,1,2,1,0,0,1,1,4,0,1,1,1,3,1,2,0,0,1,2,2,1,2,1,5,2,0,0,3,1,1,1,3,1,4,2,1,0,0,1,2,3,2,0,1,0,5,2,1,1,1,1,1,1,2,0,0,2,3,2,3,3,1,0,1,2,2,1,1,2,3,2,3,0,2,0,0,2,4,1,2,0,2,4,3,6,2,2,0,0,3,4,2,2,3,4,5,4,8,3,4,3,4,4,1,0,2,3,2,4,1,2,2,2,2,0,0,1,3,1,3,3,3,2,1,2,0,5,0,1,0,3,1,3,1,1,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,9,0,0,0,0,0,0,0,0,0,2,11,7,3,2,2,0,0,0,0,0,0,0,0,0,0,2,2,2,0,9,0,2,1,0,1,0,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,1,0,0,0,0,1,0,0,2,1,3,2,1,3,0,1,0,2,7,10,5,8,6,11,16,21,19,15,9,20,8,11,16,13,17,12,14,25,20,19,29,31,19,11,17,12,26,32,44,66,71,4128,105,83,68,54,42,49,59,32,51,51,35,44,46,48,44,30,23,14,4,8,9,3,14,4,2,2,6,4,3,5,7,5,6,4,3,1,5,6,11,0,1,1,3,4,1,3,9,4,4,1,1,4,2,1,1,4,1,1,2,3,7,5,3,5,1,10,5,2,2,0,0,1,3,1,1,2,0,0,0,2,0,0,3,1,1,0,0,0,0,0,0,0,0,2,2,0,2,2,0,3,0,2,1,4,11,7,5,3,7,8,6,4,7,3,5,6,3,2,0,1,0,5,6,5,8,5,9,3,6,6,9,11,6,9,6,5,8,4,5,5,16,8,4,6,5,4,5,3,3,3,6,6,5,6,1,7,4,2,2,2,2,2,4,4,2,0,3,2,2,2,4,7,7,5,10,1,5,5,4,2,9,3,4,9,0,4,2,6,5,4,5,4,3,3,1,2,5,1,1,2,2,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2,1,1,2,1,1,0,2,1,1,3,0,1,1,2,0,1,1,1,1,4,1,3,2,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,1,5,3,2,1,1,1,1,2,4,3,3,1,1,2,1,2,2,0,5,0,1,0,0,2,1,2,2,3,0,1,0,1,3,0,1,1,1,2,0,2,0,0,1,2,1,3,1,3,2,3,0,0,0,2,0,4,2,3,0,0,2,2,0,2,2,1,2,2,0,2,0,4,1,3,1,3,2,6,5,2,4,3,0,1,1,2,1,5,1,5,0,3,1,8,3,3,1,4,2,3,0,1,3,0,0,2,6,0,2,2,3,2,2,2,1,2,0,3,4,1,3,0,0,2,1,1,1,1,2,3,3,3,2,0,4,1,2,4,5,4,3,5,1,0,2,2,5,2,2,1,3,0,3,4,5,4,6,2,2,0,2,6,6,4,5,4,3,8,7,3,5,2,4,5,6,4,2,5,4,6,2,2,1,4,2,4,6,1,2,2,3,2,4,3,0,4,1,1,2,2,1,1,4,5,0,3,1,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,5,0,0,0,0,0,0,0,0,0,1,18,9,4,1,4,1,2,3,1,0,0,3,1,0,1,2,4,0,5,1,5,0,4,2,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,2,2,0,3,1,0,3,1,6,4,9,6,6,10,16,19,22,16,32,24,24,21,17,11,15,14,8,18,15,19,29,31,18,16,14,16,16,24,29,52,53,105,6108,150,112,90,82,85,70,65,85,64,58,56,54,70,51,30,19,16,4,11,7,8,7,7,5,9,5,3,11,7,7,11,9,9,10,5,4,7,9,6,2,8,3,3,4,3,3,5,5,2,3,4,2,3,1,3,2,3,2,3,6,13,9,8,10,8,3,3,5,2,0,2,2,2,0,5,0,1,3,1,0,0,0,0,0,0,0,0,0,2,1,0,2,4,2,0,0,0,1,1,0,0,4,6,7,6,5,7,6,6,2,8,7,13,3,4,4,2,1,4,1,11,6,8,8,9,8,7,13,12,11,9,10,13,17,5,14,6,14,10,20,14,11,12,8,8,4,7,3,4,6,13,5,4,8,7,6,4,6,5,5,6,7,2,2,3,2,1,4,4,1,3,4,1,10,10,5,9,14,6,10,9,4,3,2,11,7,5,13,11,6,2,5,5,6,1,4,2,1,4,1,1,1,1,1,0,0,0,0,0,1,2,3,1,0,0,0,0,1,2,1,0,0,0,0,1
3,1,0,2,4,0,1,1,3,3,4,1,2,3,0,0,3,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,2,1,0,0,0,0,0,0,2,1,2,0,0,2,1,1,2,2,0,0,2,2,0,0,3,0,3,2,1,1,0,0,3,1,2,1,0,1,3,0,3,1,1,0,1,0,0,0,2,1,0,1,2,0,0,1,1,0,1,2,1,2,2,0,0,1,0,1,1,1,1,1,0,1,2,2,2,1,4,4,4,3,0,0,3,0,4,2,2,1,3,1,4,0,3,3,3,1,2,0,2,1,6,3,1,1,0,4,3,5,3,1,3,1,3,3,1,3,2,2,0,4,5,1,1,2,5,2,4,1,1,1,1,2,1,2,3,2,2,2,0,1,1,2,2,3,6,2,4,5,4,3,2,0,0,2,3,6,3,1,2,1,3,5,4,2,3,5,0,3,2,3,3,9,10,2,2,2,4,3,6,2,0,8,1,2,0,3,1,3,2,6,4,2,2,1,2,5,3,2,2,2,3,2,2,1,4,0,1,1,3,3,1,3,5,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,15,0,0,0,0,0,0,0,0,0,0,11,6,8,2,1,2,2,2,1,3,1,2,1,0,0,0,1,1,2,4,0,2,0,0,0,1,1,2,1,0,0,0,0,0,0,0,2,0,1,0,0,2,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,7,1,2,2,2,3,1,1,5,2,6,6,4,9,10,25,19,12,16,22,14,21,11,12,18,13,8,16,9,9,14,28,24,14,12,22,8,11,34,40,45,83,150,5034,152,103,80,70,61,77,65,74,75,60,54,69,42,38,16,11,7,14,4,7,12,9,5,2,3,3,3,1,8,7,11,8,7,5,3,10,10,9,1,3,3,9,4,4,2,5,4,3,0,2,3,3,2,2,2,5,3,4,3,4,7,5,9,3,6,1,4,3,4,0,1,1,1,0,0,0,0,2,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,2,0,0,0,4,7,3,7,4,8,7,10,7,8,8,5,1,6,1,1,2,4,3,12,4,1,4,10,7,6,11,13,14,16,13,11,8,12,18,13,6,20,13,9,8,5,5,4,7,3,6,4,8,4,4,7,4,4,1,4,3,4,9,7,5,2,2,1,7,1,3,2,1,6,8,7,5,9,9,10,6,12,3,8,6,9,6,5,4,6,9,10,5,7,4,4,5,7,2,5,3,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2,2,1,0,1,1,6,1,0,4,3,4,2,4,0,2,1,0,0,1,2,2,1,3,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,1,2,0,0,1,2,1,2,0,1,0,0,1,4,1,3,1,3,2,1,1,1,1,0,4,3,1,1,2,0,0,2,3,0,5,3,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,2,1,4,0,0,1,1,0,1,2,3,2,1,0,0,1,2,1,1,2,3,3,0,1,3,1,4,1,4,4,3,5,1,1,3,1,3,2,2,1,1,2,2,2,5,0,2,2,1,3,1,2,6,3,0,2,1,4,5,3,3,4,2,5,5,1,0,3,4,1,3,3,3,4,3,4,0,1,3,0,3,2,2,0,0,4,1,1,2,8,1,5,6,3,3,6,6,3,3,5,4,1,2,3,3,7,4,0,2,2,8,2,6,8,6,7,3,3,4,10,8,6,4,6,5,7,1,5,3,2,1,1,1,7,1,2,4,1,2,3,4,3,2,4,5,1,3,6,0,5,3,1,2,9,2,2,1,1,7,2,3,0,6,1,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,9,0,0,0,0,0,0,0,0,0,2,13,16,11,1,2,2,2,2,0,0,2,0,0,3,2,1,2,1,5,6,2,3,0,0,0,0,1,2,1,0,1,0,2,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,3,0,0,1,1,0,0,0,1,0,2,2,0,1,1,5,4,3,1,1,0,3,4,5,4,10,4,8,9,21,22,26,21,25,24,17,29,10,24,14,15,10,14,17,17,23,29,21,12,9,20,15,18,42,57,50,68,112,152,4912,181,119,111,121,71,88,69,81,48,66,97,51,36,16,16,9,6,6,11,15,8,9,5,6,6,3,7,15,9,8,7,8,4,7,13,15,9,0,4,3,4,1,6,9,3,8,3,4,1,3,2,0,2,1,1,3,4,3,7,11,7,8,11,5,3,3,5,1,1,1,0,3,2,0,0,1,1,3,0,0,1,1,0,0,1,0,0,1,1,1,5,1,0,0,1,0,1,1,4,5,4,8,5,5,7,8,10,10,10,6,9,9,7,6,4,1,0,5,4,5,5,7,6,5,5,17,8,12,11,8,12,12,14,17,29,14,9,12,12,13,7,11,6,6,6,6,11,8,7,6,7,8,4,6,1,3,4,4,7,11,3,0,7,0,3,4,8,4,6,6,8,8,7,10,10,18,12,13,3,5,11,7,5,4,6,9,7,7,9,5,3,8,4,6,6,2,2,2,3,3,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,3,2,0
